grad_norm,loss,loss_q2,loss_q3,mse,mse_q2,mse_q3,param_norm,samples,step,vb,vb_q2,vb_q3,loss_q0,loss_q1,mse_q0,mse_q1,vb_q0,vb_q1
0.579789345782619,0.13677194425836206,0.023345588,0.25900394,0.047461210191249846,0.023222405,0.0061725243,152.8333375039887,13884,3470,0.0893107395757397,0.00012318061,0.25283137,0.1241435,0.03947816,0.12139003,0.039273225,0.0027534591,0.00020493129
0.7729713972870906,0.08027610294520855,0.021889135,0.010270093,0.06620991341769696,0.021776624,0.010045289,152.836816952228,13924,3480,0.014066190615994857,0.00011251254,0.00022480401,0.21719043,0.053998988,0.16652098,0.05371808,0.050669447,0.00028090182
0.6144360408350132,0.04093478936702013,0.02059827,0.010571977,0.040214871428906916,0.020493627,0.010356922,152.83896725941713,13964,3490,0.0007199171064712574,0.000104646024,0.00021505379,0.10546402,0.040593058,0.10285729,0.040378697,0.0026067165,0.0002143613
0.6352192569697932,0.05016048876568674,0.023322325,0.009480641,0.04796535689383745,0.023204183,0.009356678,152.8417705762281,14004,3500,0.0021951350769086274,0.000118141776,0.00012396184,0.18067546,0.037137806,0.16879368,0.03695324,0.011881807,0.00018456497
0.6359101814702124,0.051149865612387664,0.013637511,0.013834158,0.050686525367200384,0.01356694,0.013701616,152.84583950557425,14044,3510,0.00046334193539223636,7.057191e-05,0.00013254187,0.089868456,0.052863978,0.088886574,0.052575734,0.0009819011,0.00028825033
0.7031109040044635,0.037880959361791616,0.019625943,0.008034698,0.037520629446953536,0.019531926,0.007855885,152.84914901193642,14084,3520,0.0003603307064622642,9.401512e-05,0.00017881325,0.100583084,0.03792812,0.09925293,0.037739735,0.0013301569,0.00018838988
0.7663583473195675,0.05769735556095838,0.02916006,0.010205527,0.05648748390376568,0.029012308,0.008873004,152.8519283141576,14124,3530,0.0012098725375835784,0.00014775422,0.0013325242,0.104497574,0.04311971,0.10248453,0.04288393,0.0020130558,0.00023577722
0.625524168303142,0.05355743430554867,0.026278757,0.0112062385,0.052566051296889786,0.026150513,0.011077826,152.85511941435468,14164,3540,0.0009913817324559205,0.00012824408,0.00012841455,0.12518258,0.043012876,0.12201371,0.04278676,0.0031688644,0.00022611996
0.9901076534809601,0.0935971568338573,0.024163147,0.011602618,0.08803886827081442,0.024043225,0.011358207,152.8588099427527,14204,3550,0.0055582870176294815,0.000119921744,0.00024440963,0.24335273,0.025481483,0.22657005,0.025357591,0.016782656,0.00012388766
0.6879906847854829,0.04825156610459089,0.029095765,0.011145991,0.0476958816871047,0.028956562,0.011033064,152.86379102683708,14244,3560,0.0005556864154641516,0.00013920218,0.00011292856,0.10880158,0.040979568,0.107038364,0.04078076,0.0017632153,0.0001988112
0.6698997033452704,0.04994663912802934,0.01900884,0.010646546,0.04902752693742514,0.018915726,0.010455378,152.8697177392558,14284,3570,0.0009191133256535977,9.3114126e-05,0.00019116825,0.1213478,0.034823425,0.11866672,0.034653842,0.0026810735,0.00016957615
0.6530440634160598,0.041919834446161985,0.034505587,0.01302045,0.041540408134460444,0.034323916,0.012810003,152.87286918661636,14324,3580,0.00037942670023767273,0.00018167456,0.00021044513,0.08765103,0.03737273,0.08672102,0.037180882,0.0009300241,0.00019184257
0.697664066759385,0.042641675285995,0.030972159,0.008346552,0.04187899995595217,0.030822206,0.008163155,152.87788725962173,14364,3590,0.0007626750411873218,0.00014995603,0.00018339783,0.11739767,0.036181472,0.114267506,0.03600198,0.0031301551,0.00017949642
0.5837488004820053,0.042242695577442646,0.02684436,0.011898542,0.04162797462195158,0.026702201,0.011772899,152.88191341357282,14404,3600,0.0006147217674879358,0.00014215584,0.00012564067,0.11056437,0.04776869,0.107843645,0.047521442,0.002720715,0.00024724606
0.8679807774880933,0.057167109288275245,0.037466615,0.009367391,0.056108347699046136,0.03728271,0.0090550985,152.88545098998242,14444,3610,0.00105876086599892,0.00018390668,0.00031229263,0.12850364,0.04534688,0.124988265,0.04511278,0.0035153623,0.00023410056
0.6944490969066882,0.05564198046922684,0.02389893,0.009900271,0.05368893947452307,0.023774423,0.009802505,152.88777786341973,14484,3620,0.0019530421282979663,0.00012450843,9.776592e-05,0.14652197,0.058708638,0.13842726,0.058408447,0.008094738,0.00030020223
0.761738433371061,0.06329556722193955,0.027887456,0.0070140753,0.0606593756005168,0.027738804,0.0069070207,152.89065290839937,14524,3630,0.0026361932686995715,0.0001486527,0.00010705489,0.15265007,0.048867803,0.14267233,0.04862267,0.00997771,0.00024514235
0.8125204445983398,0.05692937960848212,0.024691833,0.011312667,0.055698014236986636,0.024569584,0.0111335125,152.894380268659,14564,3640,0.00123136615002295,0.00012224994,0.00017915497,0.11485608,0.057486173,0.11123551,0.057176664,0.0036205768,0.00030950818
0.8890451328753081,0.07511309832334519,0.02885845,0.00723572,0.0730482243001461,0.028711282,0.00709087,152.89780838532516,14604,3650,0.0020648724806960673,0.00014716708,0.00014484969,0.15174508,0.051169857,0.14656164,0.050903965,0.0051834416,0.00026589556
0.6892548750382511,0.04872991964221001,0.025109537,0.011350376,0.047216422855854034,0.024977928,0.011158659,152.900284039442,14644,3660,0.0015134961824514904,0.00013160864,0.00019171613,0.13971315,0.046164803,0.13194597,0.045921072,0.0077671907,0.00024373933
0.7055237595683762,0.1001489539630711,0.015474644,0.00792724,0.05637524388730526,0.0154001545,0.007692873,152.9022555259554,14684,3670,0.04377371383525316,7.448927e-05,0.00023436666,0.3647889,0.039983734,0.17084326,0.03979157,0.19394565,0.0001921649
0.7751763055260757,0.05975340269505977,0.026419349,0.008958616,0.05700924564152956,0.026289448,0.008822622,152.9065553113606,14724,3680,0.002744156996777747,0.00012990425,0.0001359932,0.1713652,0.04748628,0.1597032,0.0472648,0.011661994,0.00022147805
0.9354129515648913,0.08648897185921668,0.028902544,0.012132265,0.08310074172914028,0.0287651,0.011989681,152.911184361944,14764,3690,0.0033882321542478165,0.00013744461,0.00014258327,0.21417503,0.046765022,0.20331371,0.046518903,0.010861296,0.00024612554
0.6871631994082343,0.0990280145779252,0.020812538,0.19141187,0.04699842836707831,0.020707741,0.0067568114,152.91660586709307,14804,3700,0.052029586803837444,0.000104796374,0.18465506,0.20737496,0.04536748,0.19822297,0.045131724,0.009152011,0.00023576687
0.5325528810877832,0.03585616517812014,0.01993238,0.008369559,0.03551757661625743,0.019830441,0.008268086,152.92172009412027,14844,3710,0.00033858828464872204,0.00010193828,0.000101473815,0.07770119,0.040348466,0.076742046,0.04013427,0.00095914886,0.00021419744
0.9875862025832098,0.13480723071843384,0.02164145,0.010529296,0.0876644952222705,0.021532916,0.010223784,152.9251321730702,14884,3720,0.047142736637033535,0.00010853322,0.00030551024,0.38672087,0.05651947,0.23015322,0.056223996,0.1565676,0.00029548083
0.6502838177936422,0.041416799090802675,0.033223297,0.008386471,0.04082664381712675,0.033055738,0.008125133,152.92961725042971,14924,3730,0.0005901544514927082,0.0001675616,0.0002613377,0.10784303,0.047464564,0.10585218,0.047206227,0.0019908552,0.00025833354
0.8835107350001548,0.082704889588058,0.029518886,0.0075563868,0.07937379274517298,0.029373363,0.0073183025,152.9340623910011,14964,3740,0.0033310983941191807,0.00014551985,0.00023808426,0.23238954,0.036024608,0.2207569,0.035849623,0.01163266,0.00017498246
0.7697249110168687,0.06651341579854488,0.022181852,0.011927428,0.06510697957128286,0.022060417,0.011787844,152.9388547960294,15004,3750,0.0014064373797737064,0.00012143666,0.00013958328,0.1357582,0.056617282,0.13206528,0.056341305,0.003692891,0.00027597995
0.688227126647432,0.14409026056528093,0.023593761,0.24018346,0.05076968576759099,0.023485178,0.009948087,152.94292097381094,15044,3760,0.09332057681749574,0.000108584325,0.23023544,0.14974637,0.050147835,0.14407448,0.049889743,0.00567189,0.00025809841
0.832859925022894,0.07240444384515285,0.02528982,0.013523078,0.0695864198729396,0.025166463,0.013382789,152.94603755232708,15084,3770,0.0028180251407320606,0.00012335465,0.00014028914,0.17330205,0.040872302,0.16429693,0.040666625,0.00900512,0.00020567534
0.7464315709928183,0.06343402154743671,0.023726653,0.009887527,0.06155277378857136,0.023597397,0.009739008,152.95014709328046,15124,3780,0.0018812487905961457,0.0001292571,0.00014851944,0.14804344,0.046418376,0.1416826,0.046189293,0.0063608335,0.00022907762
0.6769479602690788,0.05437236921861768,0.020186087,0.0087676905,0.04999277433380485,0.020081148,0.008347937,152.9556320032877,15164,3790,0.004379593863995979,0.00010493826,0.00041975456,0.1895176,0.040638853,0.16873492,0.040440388,0.020782717,0.00019846685
0.6435669765715475,0.04349940028041601,0.031520803,0.013690679,0.04307288564741612,0.031369004,0.013496286,152.9596100465995,15204,3800,0.00042651484109228476,0.00015180898,0.00019439404,0.10853923,0.04853908,0.107011266,0.048276436,0.0015279669,0.0002626456
0.7376348120064091,0.05379607873037457,0.025237331,0.009163216,0.05291645666584373,0.025101192,0.009037346,152.96167001253406,15244,3810,0.000879621361673344,0.00013613566,0.00012587063,0.10636221,0.051058855,0.10402466,0.05078788,0.0023375396,0.00027097636
0.6682079511633692,0.04082091022282838,0.024517857,0.0109706735,0.040353124029934406,0.02439646,0.0108494405,152.96466048071082,15284,3820,0.00046778664254816256,0.0001213981,0.00012123561,0.07960779,0.038564246,0.07830085,0.038368702,0.0013069628,0.00019554615
0.5492151794391491,0.0914330407977104,0.017305136,0.20721962,0.03170015998184681,0.01722079,0.009066381,152.96914421595926,15324,3830,0.05973288518143819,8.434799e-05,0.19815326,0.07528384,0.035031054,0.07433803,0.034863353,0.00094580045,0.00016770294
0.7152226141551037,0.04256572425365448,0.028694898,0.012391921,0.041804487165063624,0.02855728,0.01205054,152.97275884900785,15364,3840,0.0007612370740389451,0.00013761543,0.00034138127,0.13210201,0.027247865,0.12925462,0.027109455,0.0028473968,0.00013841079
0.5921159981658249,0.03394564613699913,0.017301848,0.009747366,0.03359789913520217,0.01720832,0.009602223,152.97601266861747,15404,3850,0.0003477454374660738,9.352818e-05,0.00014514421,0.09656269,0.034253735,0.09521181,0.034082834,0.0013508736,0.00017090216
0.7768272203445545,0.05959045588970184,0.017664667,0.0118812695,0.058296974003314975,0.017576564,0.011658249,152.97887717443405,15444,3860,0.0012934826430864633,8.81013e-05,0.00022302114,0.11131242,0.04050973,0.1084972,0.04031494,0.0028152112,0.00019478514
0.9436227704351919,0.12800393048673872,0.020192737,0.007779497,0.08477070983499288,0.02009423,0.007676754,152.9831157394253,15484,3870,0.043233217403758316,9.8504504e-05,0.00010274399,0.35017303,0.036995642,0.21741153,0.0368056,0.13276145,0.00019003876
1.0186560475048958,0.10126853808760643,0.028787328,0.010159307,0.09104908835142851,0.028644957,0.010037359,152.98847602228676,15524,3880,0.01021945101383608,0.00014237128,0.00012194901,0.25462276,0.045417115,0.22351709,0.045189824,0.031105684,0.00022729278
0.6269590228086955,0.04659862108528613,0.024826575,0.011299066,0.04548149425536394,0.024705265,0.0111743845,152.99407482551845,15564,3890,0.0011171252437634394,0.0001213129,0.00012468139,0.15566066,0.035796694,0.14991911,0.03560959,0.005741555,0.00018709715
0.8784066952881315,0.0862821969203651,0.01832477,0.0076992563,0.07736317450180649,0.018232388,0.007591891,153.00035228343836,15604,3900,0.008919019256427416,9.238264e-05,0.000107364445,0.25959036,0.033262752,0.22747152,0.033104915,0.032118842,0.00015784224
0.8012224933374922,0.06626556850969792,0.03111678,0.011457123,0.06429477222263814,0.030965293,0.010372297,153.00674565755324,15644,3910,0.0019707954401383177,0.00015148739,0.0010848272,0.13816543,0.041354693,0.13283554,0.04113177,0.0053299353,0.00022292438
0.6033695748049611,0.04428775440901518,0.01891022,0.011256872,0.04352285247296095,0.018813577,0.008868687,153.01235130052976,15684,3920,0.000764901892398484,9.664274e-05,0.0023881847,0.093046695,0.04516309,0.09172934,0.04493347,0.0013173551,0.00022962296
0.4907738346080348,0.024414270371198653,0.020980308,0.009871111,0.024236648902297025,0.02087575,0.009749738,153.0201279380586,15724,3930,0.00017762174320523627,0.000104561004,0.000121372184,0.071054414,0.054862574,0.07022369,0.05459122,0.0008307283,0.00027134587
0.6059923156479026,0.044395489431917665,0.024008429,0.011945388,0.04387209750711918,0.02388926,0.011833195,153.02438101537984,15764,3940,0.0005233929550740868,0.000119173674,0.00011219296,0.11330944,0.043133736,0.1110841,0.0429158,0.0022253369,0.00021793858
0.6191471661258552,0.03328681532293558,0.027481187,0.012450279,0.033018434979021544,0.027342636,0.012198081,153.02714913563906,15804,3950,0.0002683787446585484,0.00013854854,0.00025219694,0.056555536,0.031635903,0.05586904,0.03148394,0.00068649754,0.00015195814
0.6421590318208271,0.04571703132241964,0.024346624,0.007899641,0.04498262032866478,0.024230532,0.007752369,153.0299407363277,15844,3960,0.0007344103200011886,0.00011609179,0.00014727228,0.10665834,0.04430721,0.104413584,0.04409322,0.0022447414,0.00021398824
0.7551431813523637,0.04985506311058998,0.021413427,0.013716534,0.04929505232721567,0.021311015,0.01360046,153.03212584924245,15884,3970,0.0005600118478469086,0.000102409176,0.00011607223,0.09056788,0.054772623,0.08919373,0.054485533,0.001374155,0.00028708772
0.6096337379634353,0.04969115303829312,0.02969618,0.008270639,0.04884471371769906,0.029546818,0.008139034,153.0350806362618,15924,3980,0.0008464403166726697,0.00014936185,0.00013160512,0.12459239,0.044240583,0.12142465,0.044009827,0.0031677517,0.00023074335
0.5025041937016307,0.027922823745757337,0.018051047,0.006416918,0.027671493124216795,0.01796501,0.006262115,153.03738652107953,15964,3990,0.0002513315288524609,8.6037144e-05,0.00015480258,0.084604554,0.031567004,0.08366508,0.031414375,0.00093948044,0.0001526303
0.6689400578264971,0.04642521943897009,0.024730137,0.00683582,0.04507897906005382,0.024609251,0.0067166043,153.04052619730555,16004,4000,0.0013462408212944863,0.00012088431,0.00011921542,0.12609945,0.03644682,0.120626695,0.036259335,0.005472752,0.00018748501
0.6828787522552396,0.04988318271934986,0.026754549,0.010255724,0.048788708075881,0.026622405,0.010038687,153.0441191687089,16044,4010,0.001094474109413568,0.00013214082,0.0002170383,0.121255055,0.028958373,0.11769813,0.028808497,0.003556893,0.00014987533
0.5920105096611659,0.04049140596762299,0.018764645,0.010458173,0.03990523973479867,0.018671121,0.010342051,153.04868009111792,16084,4020,0.0005861653662577737,9.352349e-05,0.00011612062,0.13005523,0.044474687,0.12704262,0.044240426,0.0030126225,0.00023425641
0.6439211907858691,0.04763758853077889,0.0244033,0.0119287195,0.04655382540076971,0.024278423,0.011767242,153.05169664557513,16124,4030,0.0010837633744813504,0.00012487354,0.00016147821,0.09265701,0.040266164,0.08986521,0.04005331,0.0027918064,0.00021285744
0.7990944522130157,0.05251747500151396,0.023944777,0.011065508,0.05123321451246738,0.023828333,0.010953903,153.05554201908004,16164,4040,0.0012842597629060036,0.000116443436,0.00011160409,0.12662987,0.036868818,0.12233398,0.036680825,0.004295901,0.00018799011
0.5639774665275855,0.03516586851328611,0.01785001,0.006858023,0.03466521818190813,0.017759949,0.006672455,153.05880313319778,16204,4050,0.0005006505867640954,9.006139e-05,0.00018556727,0.10080177,0.03695179,0.09893519,0.03675397,0.0018665828,0.00019781908
0.609660445733845,0.03949041366577149,0.024163743,0.008646787,0.03908744808286428,0.024048962,0.00851435,153.06197193086507,16244,4060,0.000402966948604444,0.00011478427,0.00013243871,0.08160187,0.04897435,0.080563314,0.048719704,0.0010385354,0.00025464472
0.6025744318504174,0.03242631442844868,0.019607162,0.008333872,0.03202423295006156,0.019503465,0.0082158055,153.06400496071694,16284,4070,0.0004020814078103285,0.00010369792,0.00011806591,0.13324346,0.04110721,0.1304361,0.040898144,0.0028073525,0.00020906527
0.5921550995530661,0.04271692074835301,0.024867563,0.011194614,0.04184547588229179,0.0247435,0.011051934,153.06697725823312,16324,4080,0.0008714427400263958,0.00012406308,0.00014267805,0.11970046,0.026680999,0.11628903,0.026539605,0.0034114458,0.00014139297
0.7480673152877196,0.0507440412417054,0.024181804,0.00928366,0.04952025171369314,0.024062326,0.009158477,153.07039433665463,16364,4090,0.0012237887902301738,0.00011947366,0.0001251827,0.14405635,0.047268488,0.13856739,0.047018267,0.005488961,0.0002502231
0.8027440234828596,0.06925283409655093,0.021640673,0.010803978,0.06713254731148481,0.021527937,0.0106249815,153.07449185327005,16404,4100,0.0021202833799179644,0.00011273651,0.0001789975,0.144872,0.04483199,0.13914505,0.044606626,0.005726953,0.00022537507
0.7483597056377751,0.05651191789656878,0.023451736,0.010714476,0.05509891305118799,0.023341162,0.010604078,153.08134357546015,16444,4110,0.0014130042334727477,0.00011057193,0.00011039896,0.1304771,0.04343355,0.12575363,0.043218587,0.0047234474,0.00021497365
0.6757547810863842,0.04696592073887586,0.019878093,0.0091220895,0.04618769586086273,0.019775232,0.008982711,153.08628837175132,16484,4120,0.0007782256128848529,0.00010286117,0.00013937865,0.11889628,0.050113413,0.11625412,0.049836293,0.0026421717,0.00027711596
0.6825537309397691,0.05616519525647164,0.029626634,0.012901543,0.05557831674814225,0.029474495,0.012779245,153.0903501298631,16524,4130,0.0005868789652595296,0.0001521386,0.00012229724,0.08500148,0.059310738,0.083918646,0.05900139,0.0010828484,0.00030934738
0.543330240840463,0.029094381164759396,0.019268239,0.009109322,0.02870904067531228,0.019170372,0.009012894,153.09399645955045,16564,4140,0.00038534085178980603,9.786717e-05,9.6428375e-05,0.06137425,0.04407103,0.059959095,0.043850575,0.0014151663,0.00022045437
0.587676821877258,0.03639522828161716,0.01973689,0.011395972,0.03611417021602393,0.01963007,0.011286748,153.09673578901464,16604,4150,0.0002810575424518902,0.00010681915,0.00010922407,0.08111723,0.04220333,0.0803221,0.041986562,0.0007951197,0.0002167778
0.6129338720002787,0.05593321528285742,0.02644545,0.008764754,0.052093908283859486,0.026314417,0.008027484,153.09965034569058,16644,4160,0.0038393061928218234,0.00013103636,0.00073727034,0.13915756,0.024458498,0.12711304,0.02433993,0.012044533,0.00011856794
0.6180143916486043,0.06945010656490923,0.025938893,0.007531096,0.05632373131811619,0.0258057,0.00727639,153.10363891705367,16684,4170,0.013126377329899696,0.00013319285,0.00025470587,0.23735078,0.041898914,0.17242855,0.041697133,0.06492224,0.00020178515
0.6180937117595193,0.04619780704379081,0.015811922,0.007088584,0.04523766506463289,0.01573306,0.006972715,153.10810530337264,16724,4180,0.0009601408572052605,7.886122e-05,0.00011586735,0.13434091,0.039637182,0.1305524,0.03943257,0.0037885117,0.00020461122
0.7634488953273134,0.04803580418229103,0.01895043,0.0098282,0.04705681102350354,0.018848693,0.009612475,153.11235576424642,16764,4190,0.0009789918680326083,0.00010173408,0.00021572488,0.096054554,0.053687777,0.09343374,0.05339801,0.0026208214,0.00028977072
0.6049659592927065,0.04197708088904619,0.0141747985,0.008220154,0.04134311657398939,0.014107761,0.0080979215,153.1163668020978,16804,4200,0.0006339625084365253,6.7037625e-05,0.0001222296,0.116366334,0.03989338,0.11377096,0.039694674,0.0025953623,0.00019870084
0.5513966555477967,0.03453517369925976,0.023696244,0.0080737695,0.03413249654695392,0.023574669,0.007932526,153.12033867342478,16844,4210,0.0004026779606647324,0.000121574056,0.00014124392,0.076190494,0.03855411,0.07492438,0.038361818,0.001266112,0.00019230187
0.9227502731296993,0.07122836727648973,0.024665873,0.0106341895,0.06774948388338088,0.024544984,0.010527885,153.12306328570554,16884,4220,0.0034788816032232718,0.00012088623,0.00010630612,0.17782097,0.034904234,0.16655722,0.034724377,0.011263733,0.0001798626
0.5492681229109078,0.036281867418438196,0.026525214,0.007997123,0.035978873167186974,0.026392505,0.007873397,153.1261847456464,16924,4230,0.000302995259698946,0.00013270995,0.00012372537,0.08776119,0.04221894,0.08685754,0.042001702,0.0009036457,0.000217235
0.7016305546613242,0.09893761537969112,0.01730262,0.013440493,0.05662750881165266,0.017213017,0.013308681,153.1314748837485,16964,4240,0.042310102689225464,8.960135e-05,0.00013181259,0.2962642,0.035116613,0.1427831,0.034939785,0.15348107,0.00017683551
0.6968961617423625,0.056205267831683156,0.015732566,0.009200321,0.054188722558319566,0.015650729,0.009033756,153.13600765262194,17004,4250,0.002016544481739402,8.183986e-05,0.0001665647,0.19013655,0.03846572,0.1806948,0.038262557,0.009441737,0.0002031496
0.743780485085105,0.060701061971485615,0.019238925,0.007181563,0.0595262655057013,0.019136783,0.006783602,153.14040336962069,17044,4260,0.0011747975324396974,0.00010213999,0.0003979615,0.13857476,0.03644101,0.13568191,0.036255732,0.002892873,0.00018528342
0.8023587400065415,0.05671293754130602,0.023346469,0.009039995,0.05497742146253586,0.023229482,0.0088997595,153.1440755066775,17084,4270,0.0017355181305902078,0.000116990785,0.00014023516,0.17834641,0.04561381,0.17112768,0.045387544,0.007218747,0.00022626139
0.7143032365357148,0.04814430940896273,0.020945575,0.008899418,0.04665499106049537,0.020840703,0.008781359,153.14685052465774,17124,4280,0.0014893197112542114,0.00010487249,0.0001180581,0.1527361,0.040504955,0.14494757,0.040294804,0.007788491,0.00021015065
0.6420543240646404,0.036429723165929316,0.026669983,0.009790668,0.03592989537864923,0.026541462,0.009628647,153.14943075144757,17164,4290,0.0004998278061975726,0.00012852025,0.00016202166,0.10270509,0.033534788,0.1002575,0.03336608,0.0024475914,0.00016871105
0.7289981918736361,0.06290730210021139,0.019312605,0.011036717,0.06026573553681374,0.019212916,0.010889202,153.15293543856166,17204,4300,0.002641566989768762,9.968837e-05,0.00014751486,0.14189139,0.031049088,0.13458724,0.030895635,0.007304148,0.00015345162
0.6794039707480505,0.06039747139438987,0.023992535,0.012728882,0.05723489671945572,0.023871062,0.012420672,153.15674165674113,17244,4310,0.0031625744581106115,0.00012147269,0.00030820904,0.15724471,0.032337666,0.1462563,0.03217735,0.010988397,0.00016031697
0.7455197011533676,0.07509822575375438,0.020605255,0.009663957,0.06641784561797975,0.020497264,0.009481722,153.1626420430815,17284,4320,0.00868037910113344,0.00010799325,0.00018223557,0.21845736,0.03191826,0.18729003,0.03174647,0.031167364,0.0001717971
0.7873833782353862,0.06312938593327999,0.02145768,0.0077149523,0.061876427754759794,0.02134362,0.007223614,153.1673341263422,17324,4330,0.0012529560262919401,0.00011405934,0.00049133855,0.12930553,0.061555237,0.12627587,0.061249465,0.003029655,0.00030577526
0.727441993462503,0.05769111271947622,0.02605307,0.008419936,0.05566210336983204,0.02593074,0.008047471,153.17203149947215,17364,4340,0.002029008506360697,0.000122328,0.00037246346,0.23368928,0.043874517,0.22143099,0.043665808,0.012258282,0.00020870441
0.7519456097146215,0.05414735600352287,0.018304393,0.011094916,0.05289161037653685,0.018210107,0.010983823,153.1761776405327,17404,4350,0.001255743906949647,9.4285766e-05,0.00011109132,0.14899012,0.03471785,0.14438152,0.034537904,0.004608602,0.00017993936
0.5973068628356182,0.038495526835322376,0.031546194,0.012494846,0.03811604864895343,0.031391438,0.012310511,153.17980952663376,17444,4360,0.0003794788441155106,0.00015475976,0.00018433644,0.083833605,0.041356213,0.0826549,0.04115231,0.0011787089,0.00020389867
0.6055388149760543,0.043581487890332934,0.024368718,0.0068725115,0.04306089673191309,0.024247173,0.006767788,153.18380732289907,17484,4370,0.0005205914174439385,0.00012154033,0.00010472283,0.13207759,0.06808226,0.12955804,0.067736626,0.002519542,0.00034562292
0.6507964533667783,0.04721817001700401,0.025914833,0.009005422,0.046220795623958116,0.025785884,0.008928515,153.1872998164872,17524,4380,0.000997375592123717,0.00012895484,7.690607e-05,0.0999896,0.036409702,0.096734636,0.03622487,0.0032549698,0.00018484067
0.7321974862061049,0.04758131988346577,0.016573232,0.009462326,0.046638991311192514,0.016489074,0.009319754,153.18982777377062,17564,4390,0.0009423281575436704,8.415743e-05,0.00014257061,0.09280564,0.04099112,0.09040031,0.040782306,0.0024053177,0.00020880248
0.5845059140249979,0.03276222394779325,0.026485128,0.008134699,0.03241263655945659,0.026351016,0.008025537,153.19251486156523,17604,4400,0.00034958733667735944,0.00013411406,0.00010916277,0.0810718,0.028004194,0.07995446,0.02785925,0.0011173456,0.00014494728
0.6326743679210645,0.06346524911932648,0.013269242,0.008072412,0.04980690795928239,0.013200615,0.007941764,153.19568615652523,17644,4410,0.013658344417490297,6.862497e-05,0.00013064894,0.250174,0.055537738,0.18244757,0.05523949,0.0677264,0.00029824523
0.7319390781930518,0.056633247155696155,0.023137653,0.008831049,0.05486336890608073,0.023027843,0.008660565,153.19983793846652,17684,4420,0.00176988050880027,0.00010981038,0.00017048366,0.13209227,0.03362487,0.12655553,0.033458352,0.005536766,0.00016652199
0.62954765632715,0.037299925275146965,0.019863939,0.010628558,0.03689134325832128,0.019761395,0.010511831,153.20349681304072,17724,4430,0.0004085813401616179,0.00010254534,0.00011672476,0.081328005,0.0345483,0.08018716,0.034373537,0.0011408477,0.00017476337
0.7873582361976084,0.11243290826678276,0.017019501,0.00713691,0.06885779220610858,0.016936483,0.007050492,153.20679325411783,17764,4440,0.043575118186709005,8.302343e-05,8.641827e-05,0.39169547,0.03687022,0.21772218,0.036678962,0.17397328,0.00019125179
0.6714961369967093,0.04758539199829102,0.016039511,0.0074054627,0.04583665365353227,0.015953312,0.007141474,153.20958771830522,17804,4450,0.0017487386110587976,8.6200394e-05,0.0002639886,0.12616307,0.031241335,0.12024563,0.031090725,0.005917467,0.00015061258
0.888580027396981,0.0670014478266239,0.021547213,0.008481795,0.06440402213484049,0.021439064,0.008389367,153.21328625368966,17844,4460,0.002597426905413158,0.000108142296,9.24285e-05,0.17867696,0.043132294,0.16959597,0.042913515,0.009080997,0.00021877521
0.8265100306792474,0.06739185377955435,0.028551929,0.005188773,0.06377731561660767,0.028408485,0.004910843,153.21787410640167,17884,4470,0.003614537612884305,0.0001434494,0.00027792927,0.16056406,0.04064225,0.14898199,0.04044072,0.0115820505,0.00020153716
0.8020685471906427,0.0666474737226963,0.028595297,0.008085008,0.062736807577312,0.028452689,0.0077933003,153.22444264304664,17924,4480,0.003910666520823725,0.00014260707,0.00029170816,0.17961782,0.03929157,0.16598696,0.039092712,0.01363085,0.0001988569
0.8102656650467912,0.07559611685574054,0.019772345,0.0067818975,0.06359888799488544,0.019671343,0.0066938056,153.22983734290236,17964,4490,0.011997230238921474,0.00010100143,8.809191e-05,0.18618989,0.034518894,0.14953169,0.034349594,0.036658205,0.00016930001
0.6501336739534705,0.04835969787091017,0.022247894,0.005387408,0.04758799765259029,0.02213294,0.0052407896,153.23493437982137,18004,4500,0.0007716993393842132,0.000114956376,0.00014661886,0.120437175,0.041958056,0.117603086,0.041740153,0.002834099,0.00021789876
0.8399926130070864,0.0752411274239421,0.01935114,0.012812076,0.06745222397148608,0.01925068,0.012682282,153.23956328273795,18044,4510,0.007788901592721234,0.00010045878,0.00012979466,0.1731188,0.03959454,0.15112482,0.03938491,0.021993998,0.00020962843
0.5310935949875331,0.025505438540130855,0.017654674,0.006467197,0.025283517967909577,0.017563663,0.006322433,153.24445036663644,18084,4520,0.0002219208894530311,9.101235e-05,0.0001447652,0.056128405,0.04193641,0.05542447,0.041711494,0.0007039325,0.00022491722
0.7988468943026907,0.11192079074680804,0.021402223,0.008593283,0.07000512816011906,0.021295164,0.0084245475,153.24877029068654,18124,4530,0.04191566148510901,0.000107055734,0.00016873507,0.24607494,0.041968867,0.14150426,0.041750535,0.10457067,0.00021833094
0.8950493905028696,0.07144279163330794,0.024105819,0.01096856,0.06866157613694668,0.023988161,0.01083935,153.2544983669516,18164,4540,0.0027812153595732523,0.00011765813,0.00012921002,0.18153398,0.04453527,0.1725984,0.044313665,0.008935545,0.00022160623
0.7185986903333706,0.06639230987057089,0.024156196,0.00787182,0.0557210179977119,0.024038827,0.0077509754,153.25954392875562,18204,4550,0.010671294265193863,0.00011737005,0.00012084382,0.16761288,0.036047846,0.13236915,0.035875402,0.03524374,0.00017244313
